,code,name,name_jp,type,type_jp,address,postal_code,phone,state,state_jp,latitude,longitude,found,faculty_count,department_count,has_grad,has_remote,review_rating,review_count,difficulty_SD,difficulty_rank
735,F134310109946,Hiroshima Bunka Gakuen University,広島文化学園大学,Private,私立,広島県呉市郷原学びの丘1－1－1,737－0182,0823－70－3300,Hiroshima Ken,広島県,34.288696,132.637268,1994-12,7,8,True,False,3.52,91.0,35.6,F
736,F134310109955,Hiroshima InternationalUniversity,広島国際大学,Private,私立,広島県東広島市黒瀬学園台555－36,739－2695,0823－70－4503,Hiroshima Ken,広島県,34.313538,132.687531,1997-12,16,21,True,False,3.61,265.0,43.3,E
737,F134310109964,Japanese Red Cross Hiroshima College of Nursing,日本赤十字広島看護大学,Private,私立,広島県廿日市市阿品台東1－2,738－0052,0829－20－2800,Hiroshima Ken,広島県,34.335869,132.309082,1999-12,2,3,True,False,3.9,42.0,42.0,E
738,F134310109973,Hiroshima Cosmopolitan University,広島都市学園大学,Private,私立,広島県広島市南区宇品西5丁目13-18,734-0014,082-250-1133,Hiroshima Ken,広島県,34.359978,132.457932,2008-10,4,5,True,False,3.41,37.0,35.9,F
739,F135310110096,Baiko Gakuin University,梅光学院大学,Private,私立,山口県下関市向洋町1丁目1番1号,750-8511,083-227-1000,Yamaguchi Ken,山口県,33.967678,130.933243,1967-01,3,4,True,False,3.34,55.0,36.5,F
740,F135310110112,The University of East Asia,東亜大学,Private,私立,山口県下関市一の宮学園町2－1,751－8503,083－256－1111,Yamaguchi Ken,山口県,34.000916,130.948242,1974-02,6,14,True,True,3.86,32.0,35.5,F
741,F135310110121,Shiseikan University,至誠館大学,Private,私立,山口県萩市大字椿東字浦田5000番地,758－8585,0838－24－4000,Yamaguchi Ken,山口県,34.426121,131.413086,1998-12,1,1,False,False,3.47,4.0,38.5,F
742,F135310110130,Ube Frontier University,宇部フロンティア大学,Private,私立,山口県宇部市文京台2－1－1,755－0805,0836－38－0500,Yamaguchi Ken,山口県,33.980694,131.234238,2001-12,4,4,True,False,3.84,21.0,35.3,F
743,F135310110149,Yamaguchi Gakugei University,山口学芸大学,Private,私立,山口県山口市小郡みらい町1－7－1,754－0032,083－972－3288,Yamaguchi Ken,山口県,34.120808,131.401886,2006-11,2,2,True,False,4.01,19.0,38.5,F
744,F136310110255,Shikoku University,四国大学,Private,私立,徳島県徳島市応神町古川字戎子野123－1,771－1192,088－665－1300,Tokushima Ken,徳島県,34.102814,134.553314,1966-01,8,14,True,False,3.78,144.0,36.7,F
745,F136310110264,Tokushima Bunri University,徳島文理大学,Private,私立,徳島県徳島市寺島本町東1-8,770－8560,088-622-0097,Tokushima Ken,徳島県,34.072392,134.553452,1966-01,17,37,True,False,3.74,229.0,35.9,F
746,F137310110334,Shikoku Gakuin University,四国学院大学,Private,私立,香川県善通寺市文京町3－2－1,765－8505,0877－62－2111,Kagawa Ken,香川県,34.225399,133.785568,1950-03,6,6,True,False,3.74,66.0,35.5,F
747,F137310110343,Takamatsu University,高松大学,Private,私立,香川県高松市春日町960,761－0194,087－841－3255,Kagawa Ken,香川県,34.32811,134.087769,1995-12,4,4,True,False,3.84,51.0,38.0,F
748,F138310110404,Matsuyama University,松山大学,Private,私立,愛媛県松山市文京町4－2,790－8578,089－925－7111,Ehime Ken,愛媛県,33.851158,132.767639,1923-02,11,12,True,False,3.7,456.0,38.5,F
749,F138310110413,St.Catherine University,聖カタリナ大学,Private,私立,愛媛県松山市北条660番地,799－2496,089－993－0702,Ehime Ken,愛媛県,33.978985,132.779617,1987-12,2,5,True,False,3.97,39.0,35.3,F
750,F138310110422,Matsuyama Shinonome College,松山東雲女子大学,Private,私立,愛媛県松山市桑原3－2－1,790－8531,089－931－6211,Ehime Ken,愛媛県,33.831757,132.796432,1991-12,1,1,False,False,3.97,62.0,35.5,F
751,F139310110537,Kochi Professional University of Rehabilitation,高知リハビリテーション専門職大学,Private,私立,高知県土佐市高岡町乙1139－3,781－1102,088－850－2311,Kochi Ken,高知県,33.500893,133.410797,2019-04,1,1,False,False,4.0,1.0,35.5,F
752,F139310110546,Kochi Gakuen University,高知学園大学,Private,私立,高知県高知市旭天神町292－26,780－0955,088－840－1121,Kochi Ken,高知県,33.560822,133.506653,2020-04,1,2,False,False,4.0,3.0,35.5,F
753,F140310110641,Kyushu Kyoritsu University,九州共立大学,Private,私立,福岡県北九州市八幡西区自由ケ丘1－8,807－8585,093－693－3005,Fukuoka Ken,福岡県,33.870468,130.703064,1965-01,4,5,True,False,3.7,82.0,36.2,F
754,F140310110650,Kyushu Women’s University,九州女子大学,Private,私立,福岡県北九州市八幡西区自由ケ丘1－1,807－8586,093－693－3116,Fukuoka Ken,福岡県,33.870468,130.703064,1962-04,2,3,False,False,3.64,113.0,35.5,F
755,F140310110669,Kyushu International University,九州国際大学,Private,私立,福岡県北九州市八幡東区平野1－6－1,805－8512,093－671－8910,Fukuoka Ken,福岡県,33.86253,130.79277,1947-03,4,5,True,False,3.56,70.0,35.5,F
756,F140310110678,Fukuoka Dental College,福岡歯科大学,Private,私立,福岡県福岡市早良区田村2－15－1,814－0193,092－801－0411,Fukuoka Ken,福岡県,33.546623,130.331177,1972-07,2,2,True,False,3.44,18.0,36.5,F
757,F140310110687,Kyushu Sangyo University,九州産業大学,Private,私立,福岡県福岡市東区松香台2－3－1,813－8503,092－673－5050,Fukuoka Ken,福岡県,33.670216,130.444656,1960-01,20,41,True,False,3.86,407.0,42.8,E
758,F140310110696,Kurume University,久留米大学,Private,私立,福岡県久留米市旭町67,830－0011,0942－35－3311,Fukuoka Ken,福岡県,33.328121,130.511475,1928-02,15,34,True,False,3.83,334.0,41.5,E
759,F140310110703,Seinan Gakuin University,西南学院大学,Private,私立,福岡県福岡市早良区西新六丁目2番92号,814－8511,092－823－3250,Fukuoka Ken,福岡県,33.584869,130.356842,1921-02,19,26,True,False,4.02,687.0,51.7,C
760,F140310110712,Daiichi University of Pharmacy,第一薬科大学,Private,私立,福岡県福岡市南区玉川町22－1,815－8511,092－541－0161,Fukuoka Ken,福岡県,33.565372,130.417648,1960-01,3,5,True,False,3.39,44.0,35.5,F
761,F140310110721,Nakamura Gakuen University,中村学園大学,Private,私立,福岡県福岡市城南区別府5－7－1,814－0198,092－851－2531,Fukuoka Ken,福岡県,33.573196,130.367905,1965-01,6,7,True,False,4.04,318.0,43.4,E
762,F140310110730,Nishinippon Institute of Technology,西日本工業大学,Private,私立,福岡県京都郡苅田町新津1－11,800－0394,0930－23－1491,Fukuoka Ken,福岡県,33.753147,130.973511,1967-01,3,4,True,False,3.87,40.0,35.1,F
763,F140310110749,Fukuoka University,福岡大学,Private,私立,福岡県福岡市城南区七隈8－19－1,814－0180,092－871－6631,Fukuoka Ken,福岡県,33.546928,130.363129,1934-04,21,65,True,False,3.98,1298.0,47.6,D
764,F140310110758,Fukuoka Institute of Technology,福岡工業大学,Private,私立,福岡県福岡市東区和白東3－30－1,811－0295,092－606－3131,Fukuoka Ken,福岡県,33.696144,130.441742,1963-04,5,20,True,False,3.87,170.0,43.0,E
765,F140310110767,Japan University of Economics,日本経済大学,Private,私立,福岡県太宰府市五条3－11－25,818－0197,092－922－5131,Fukuoka Ken,福岡県,33.506367,130.527756,1968-03,3,7,True,False,3.7,57.0,35.5,F
766,F140310110776,Kurume Institute of Technology,久留米工業大学,Private,私立,福岡県久留米市上津町2228－66,830－0052,0942－22－2345,Fukuoka Ken,福岡県,33.270023,130.526123,1966-04,2,8,True,False,3.68,39.0,36.8,F
767,F140310110785,"University of Occupational and Environmental Health, Japan",産業医科大学,Private,私立,福岡県北九州市八幡西区医生ケ丘1－1,807－8555,093－603－1611,Fukuoka Ken,福岡県,33.876781,130.709549,1977-12,3,6,True,False,3.76,71.0,50.3,C
768,F140310110794,Chikushi Jogakuen University,筑紫女学園大学,Private,私立,福岡県太宰府市石坂2－12－1,818－0192,092－925－3511,Fukuoka Ken,福岡県,33.512836,130.537613,1987-12,4,6,True,False,3.97,220.0,35.9,F
769,F140310110801,Fukuoka Jo Gakuin University,福岡女学院大学,Private,私立,福岡県福岡市南区曰佐3－42－1,811－1313,092－575－2971,Fukuoka Ken,福岡県,33.53281,130.441666,1989-12,4,10,True,False,3.92,174.0,36.9,F
770,F140310110810,Seinan Jo Gakuin University,西南女学院大学,Private,私立,福岡県北九州市小倉北区井堀1－3－5,803－0835,093－583－5130,Fukuoka Ken,福岡県,33.88451,130.849899,1993-12,3,6,False,False,3.78,127.0,36.7,F
771,F140310110829,Kyushu Institute of Information Sciences University,九州情報大学,Private,私立,福岡県太宰府市宰府6－3－1,818－0117,092－928－4000,Fukuoka Ken,福岡県,33.525135,130.53717,1997-12,3,4,True,False,3.71,12.0,36.5,F
772,F140310110838,Kyushu Nutrition Welfare University,九州栄養福祉大学,Private,私立,福岡県北九州市小倉北区下到津5－1－1,803－8511,093－561－2136,Fukuoka Ken,福岡県,33.877014,130.858078,2000-12,3,4,True,False,3.9,51.0,36.5,F
773,F140310110847,Japanese Red Cross Kyushu International College of Nursing,日本赤十字九州国際看護大学,Private,私立,福岡県宗像市アスティ1－1,811－4157,0940－35－7001,Fukuoka Ken,福岡県,33.796188,130.609161,2000-12,2,3,True,False,3.88,33.0,38.0,F
774,F140310110856,St.Mary’s College,聖マリア学院大学,Private,私立,福岡県久留米市津福本町422,830－8558,0942－35－7271,Fukuoka Ken,福岡県,33.304573,130.509384,2006-04,3,3,True,False,3.74,35.0,40.5,E
775,F140310110865,Cyber University,サイバー大学,Private,私立,福岡県福岡市東区香椎照葉3－2－1 シーマークビル3階,813－0017,092－674－3337,Fukuoka Ken,福岡県,33.662762,130.423126,2006-11,1,1,False,True,3.83,37.0,,
776,F140310110874,Fukuoka Jo Gakuin Nursing University,福岡女学院看護大学,Private,私立,福岡県古賀市千鳥1－1－7,811－3113,092－943－4174,Fukuoka Ken,福岡県,33.740604,130.473541,2007-12,1,1,False,False,4.52,34.0,40.5,E
777,F140310110883,College of Healthcare Management,保健医療経営大学,Private,私立,福岡県みやま市瀬高町高柳字宮手960－4,835－0018,0944－67－7007,Fukuoka Ken,福岡県,33.146324,130.459808,2007-12,1,1,False,False,3.24,4.0,,
778,F140310110892,Junshin Gakuen University,純真学園大学,Private,私立,福岡県福岡市南区筑紫丘1－1－1,815－8510,092－554－1255,Fukuoka Ken,福岡県,33.558674,130.420029,2010-10,2,6,True,False,3.45,49.0,39.6,E
779,F140310110909,Fukuoka Nursing College,福岡看護大学,Private,私立,福岡県福岡市早良区田村2－15－1,814－0193,092－801－0411,Fukuoka Ken,福岡県,33.546623,130.331177,2016-08,2,2,True,False,3.0,5.0,38.5,F
780,F140310110918,Fukuoka International University of Health and Welfare,福岡国際医療福祉大学,Private,私立,福岡県福岡市早良区百道浜3丁目6-40,814－0001,092－832－1200,Fukuoka Ken,福岡県,33.591415,130.349396,2018-08,3,5,False,False,3.74,24.0,40.9,E
781,F141310111140,Nishikyushu University,西九州大学,Private,私立,佐賀県神埼市神埼町尾崎4490－9,842－8585,0952－52－4191,Saga Ken,佐賀県,33.331242,130.344986,1968-02,6,13,True,False,3.83,119.0,35.5,F
782,F142310111201,Nagasaki Institute of Applied Science,長崎総合科学大学,Private,私立,長崎県長崎市網場町536,851－0193,095－839－3111,Nagasaki Ken,長崎県,32.750111,129.942505,1945-03,3,7,True,False,3.65,34.0,35.6,F
783,F142310111210,Kwassui Women’s University,活水女子大学,Private,私立,長崎県長崎市東山手町1-50,850－8515,095-822-4107,Nagasaki Ken,長崎県,32.738106,129.873413,1981-01,5,8,True,False,3.76,118.0,35.6,F
784,F142310111229,Nagasaki Junshin Catholic University,長崎純心大学,Private,私立,長崎県長崎市三ツ山町235,852－8558,095－846－0084,Nagasaki Ken,長崎県,32.802841,129.907333,1993-12,2,6,True,False,3.92,109.0,36.8,F
785,F142310111238,Nagasaki International University,長崎国際大学,Private,私立,長崎県佐世保市ハウステンボス町2825-7,859-3298,0956-39-2020,Nagasaki Ken,長崎県,33.101685,129.789978,1999-12,6,9,True,False,3.95,110.0,36.6,F
786,F142310111247,Nagasaki University of Foreign Studies,長崎外国語大学,Private,私立,長崎県西彼杵郡時津町元村郷1010－1,851－2196,095－840－2000,Nagasaki Ken,長崎県,32.814011,129.841446,2000-12,1,2,False,False,3.76,55.0,36.3,F
787,F142310111256,Nagasaki Wesleyan University,鎮西学院大学,Private,私立,長崎県諫早市西栄田町1212－1,854－0082,0957－26－1234,Nagasaki Ken,長崎県,32.858086,130.030273,2001-12,1,3,False,False,3.71,20.0,35.5,F
788,F143310111317,Sojo University,崇城大学,Private,私立,熊本県熊本市西区池田4－22－1,860－0082,096－326－3111,Kumamoto Ken,熊本県,32.831253,130.695465,1965-01,9,25,True,False,3.85,166.0,42.5,E
789,F143310111326,Kumamoto Gakuen University,熊本学園大学,Private,私立,熊本県熊本市中央区大江2－5－1,862－8680,096－364－5161,Kumamoto Ken,熊本県,32.804508,130.728745,1954-02,10,17,True,False,3.8,290.0,39.4,E
790,F143310111335,Shokei University,尚絅大学,Private,私立,熊本県熊本市中央区九品寺2-6-78,862－8678,096－362－2011,Kumamoto Ken,熊本県,32.797447,130.716278,1975-01,2,2,False,False,3.51,41.0,35.8,F
791,F143310111344,Kyushu Lutheran College,九州ルーテル学院大学,Private,私立,熊本県熊本市中央区黒髪3－12－16,860－8520,096－343－1600,Kumamoto Ken,熊本県,32.820332,130.722031,1996-12,2,3,True,False,4.28,44.0,40.0,E
792,F143310111353,Kyushu University of Nursing And Social Welfare,九州看護福祉大学,Private,私立,熊本県玉名市富尾888番地,865－0062,0968－75－1800,Kumamoto Ken,熊本県,32.946815,130.553604,1998-04,3,9,True,False,3.72,86.0,37.4,F
793,F143310111362,Heisei College of Music,平成音楽大学,Private,私立,熊本県上益城郡御船町滝川1658,861－3295,096－282－0506,Kumamoto Ken,熊本県,32.712303,130.791824,1972-04,2,3,False,False,3.72,23.0,,
794,F143310111371,Kumamoto Health Science University,熊本保健科学大学,Private,私立,熊本県熊本市北区和泉町亀の甲325,861－5598,096－275－2111,Kumamoto Ken,熊本県,32.852104,130.68782,2002-12,3,5,True,False,4.11,85.0,39.3,E
795,F144310111432,Nippon Bunri University,日本文理大学,Private,私立,大分県大分市大字一木1727－162,870－0397,097－592－1600,Oita Ken,大分県,33.231152,131.725113,1967-01,4,8,True,False,3.63,62.0,36.9,F
796,F144310111441,Beppu University,別府大学,Private,私立,大分県別府市大字北石垣82,874－8501,0977－67－0101,Oita Ken,大分県,33.312283,131.490509,1947-04,6,12,True,False,3.87,110.0,35.6,F
797,F144310111450,Ritsumeikan Asia Pacific University,立命館アジア太平洋大学,Private,私立,大分県別府市十文字原1－1,874－8577,0977－78－1111,Oita Ken,大分県,33.284721,131.491104,1999-12,4,5,True,False,3.94,195.0,50.6,C
798,F145310111556,Minami Kyushu University,南九州大学,Private,私立,宮崎県宮崎市霧島5－1－2,880－0032,0985－83－2111,Miyazaki Ken,宮崎県,31.93807,131.414932,1967-02,4,6,True,False,4.11,73.0,,
799,F145310111565,Miyazaki Sangyo-Keiei University,宮崎産業経営大学,Private,私立,宮崎県宮崎市古城町丸尾100,880－0931,0985－52－3111,Miyazaki Ken,宮崎県,31.882841,131.404449,1987-02,2,2,False,False,3.78,36.0,38.5,F
800,F145310111574,Miyazaki International College,宮崎国際大学,Private,私立,宮崎県宮崎市清武町加納丙1405,889－1605,0985－85－5931,Miyazaki Ken,宮崎県,31.87104,131.387329,1993-12,2,2,False,False,3.68,22.0,36.3,F
801,F145310111583,Kyushu University of Health And Welfare,九州保健福祉大学,Private,私立,宮崎県延岡市吉野町1714－1,882－8508,0982－23－5555（代）,Miyazaki Ken,宮崎県,32.56876,131.613464,1998-12,9,13,True,True,3.64,91.0,,
802,F146310111644,The International University of Kagoshima,鹿児島国際大学,Private,私立,鹿児島県鹿児島市坂之上8－34－1,891－0197,099－261－3211,Kagoshima Ken,鹿児島県,31.493916,130.496445,1932-03,6,9,True,False,3.89,139.0,36.8,F
803,F146310111653,Daiichi Institute of Technology,第一工科大学,Private,私立,鹿児島県霧島市国分中央1－10－2,899－4395,0995－45－0640,Kagoshima Ken,鹿児島県,31.745907,130.768463,1966-01,2,5,False,False,4.02,28.0,35.5,F
804,F146310111662,Shigakukan University,志學館大学,Private,私立,鹿児島県鹿児島市紫原1－59－1,890－8504,099－812－8501,Kagoshima Ken,鹿児島県,31.559242,130.542252,1978-12,3,5,True,False,3.84,86.0,36.0,F
805,F146310111671,Kagoshima Immaculate Heart University,鹿児島純心女子大学,Private,私立,鹿児島県薩摩川内市天辰町2365,895－0011,0996－23－5311,Kagoshima Ken,鹿児島県,31.826616,130.327606,1993-12,3,4,True,False,4.04,60.0,36.2,F
806,F147310111778,Okinawa Institute of Science and Technology Graduate University,沖縄科学技術大学院大学,Private,私立,沖縄県国頭郡恩納村字谷茶1919－1,904－0495,098－966－8711,Okinawa Ken,沖縄県,26.464243,127.830719,2011-10,1,1,True,False,3.64,3.0,,
